customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount,lost,gap_less_than_2_weeks,churned,censored,event_time,event_observed,platform_encoded,intervention,intervention_encoded,adjusted_hazard
301,2023-10-04,Web,2024-06-19,94,0,False,False,False,False,259,True,2,False,0,1.0
302,2023-10-31,Web,2024-06-05,30,0,False,False,False,False,218,True,2,False,0,1.0
303,2023-05-15,Mobile,2023-06-02,12,0,True,False,False,False,18,True,0,True,1,0.8
304,2023-07-14,Mobile,2024-01-26,41,0,False,False,False,False,196,True,0,False,0,1.0
305,2023-05-08,Referral,2024-03-02,9,10,False,False,False,True,299,False,1,False,0,0.0
306,2023-02-02,Web,2023-08-07,29,0,True,False,False,False,186,True,2,True,1,0.8
307,2023-06-25,Mobile,2023-11-06,0,0,False,False,False,False,134,True,0,False,0,1.0
308,2023-01-22,Mobile,2023-09-07,29,0,True,False,False,False,228,True,0,True,1,0.8
309,2023-08-26,Mobile,2023-10-12,90,0,True,False,False,False,47,True,0,False,0,1.0
310,2023-06-07,Web,2023-12-09,8,0,False,False,False,False,185,True,2,False,0,1.0
311,2023-02-07,Mobile,2023-07-30,45,20,True,False,False,True,173,False,0,True,1,0.0
312,2023-08-18,Mobile,2024-05-12,10,20,False,False,False,True,268,False,0,False,0,0.0
313,2023-12-31,Mobile,2024-04-09,36,20,False,False,False,True,100,False,0,False,0,0.0
314,2023-02-20,Referral,2023-09-15,36,0,True,False,False,False,207,True,1,False,0,1.0
315,2023-09-21,Web,2024-08-11,6,20,False,False,False,True,325,False,2,False,0,0.0
316,2023-10-10,Web,2024-09-13,27,20,False,False,False,True,339,False,2,False,0,0.0
317,2023-01-27,Mobile,2023-04-09,58,50,True,False,False,True,72,False,0,True,1,0.0
318,2023-08-14,Mobile,2023-11-18,14,50,False,False,False,True,96,False,0,False,0,0.0
319,2023-10-04,Web,2024-06-30,37,0,False,False,False,False,270,True,2,False,0,1.0
320,2023-10-13,Mobile,2024-09-12,33,0,False,False,False,False,335,True,0,False,0,1.0
321,2023-04-07,Referral,2023-10-06,8,0,True,False,False,False,182,True,1,False,0,1.0
322,2023-10-11,Referral,2024-03-14,75,0,False,False,False,False,155,True,1,False,0,1.0
323,2023-11-13,Web,2024-09-29,24,20,False,False,False,True,321,False,2,False,0,0.0
324,2023-10-31,Referral,2023-12-21,13,10,False,False,False,True,51,False,1,False,0,0.0
325,2023-05-27,Mobile,2023-06-03,5,10,True,True,False,True,7,False,0,True,1,0.0
326,2023-01-04,Mobile,2023-04-21,19,0,True,False,False,False,107,True,0,False,0,1.0
327,2023-02-04,Mobile,2023-11-08,39,0,False,False,False,False,277,True,0,False,0,1.0
328,2023-07-11,Referral,2023-08-06,29,0,True,False,False,False,26,True,1,False,0,1.0
329,2023-02-18,Mobile,2023-06-18,38,0,True,False,False,False,120,True,0,False,0,1.0
330,2023-01-17,Web,2024-01-03,47,10,False,False,False,True,351,False,2,False,0,0.0
331,2023-06-21,Mobile,2023-10-07,17,20,True,False,False,True,108,False,0,True,1,0.0
332,2023-08-08,Mobile,2024-04-27,22,0,False,False,False,False,263,True,0,False,0,1.0
333,2023-06-07,Web,2024-04-14,128,50,False,False,False,True,312,False,2,False,0,0.0
334,2023-02-15,Referral,2023-12-14,103,0,False,False,False,False,302,True,1,False,0,1.0
335,2023-01-06,Mobile,2023-05-20,16,0,True,False,False,False,134,True,0,True,1,0.8
336,2023-04-09,Mobile,2024-02-02,34,0,False,False,False,False,299,True,0,False,0,1.0
337,2023-08-21,Web,2024-06-22,9,0,False,False,False,False,306,True,2,False,0,1.0
338,2023-02-06,Mobile,2023-03-30,4,50,True,False,False,True,52,False,0,True,1,0.0
339,2023-10-07,Web,2023-11-07,43,20,False,False,False,True,31,False,2,False,0,0.0
340,2023-12-15,Web,2024-01-03,17,0,False,False,False,False,19,True,2,False,0,1.0
341,2023-10-29,Mobile,2024-07-22,5,0,False,False,False,False,267,True,0,False,0,1.0
342,2023-06-30,Mobile,2024-04-27,42,0,False,False,False,False,302,True,0,False,0,1.0
343,2023-04-05,Mobile,2023-12-30,74,0,False,False,False,False,269,True,0,False,0,1.0
344,2023-04-09,Web,2023-08-25,81,0,True,False,False,False,138,True,2,False,0,1.0
345,2023-07-07,Mobile,2023-09-25,27,0,True,False,False,False,80,True,0,False,0,1.0
346,2023-04-26,Web,2023-05-30,19,0,True,False,False,False,34,True,2,True,1,0.8
347,2023-07-10,Referral,2024-06-18,4,0,False,False,False,False,344,True,1,False,0,1.0
348,2023-09-10,Mobile,2024-01-18,47,0,False,False,False,False,130,True,0,False,0,1.0
349,2023-06-10,Mobile,2023-09-06,87,0,True,False,False,False,88,True,0,False,0,1.0
350,2023-09-13,Web,2023-11-10,66,10,False,False,False,True,58,False,2,False,0,0.0
351,2023-11-19,Web,2024-09-01,41,50,False,False,False,True,287,False,2,False,0,0.0
352,2023-05-08,Referral,2024-04-16,0,0,False,False,False,False,344,True,1,False,0,1.0
353,2023-01-18,Web,2023-10-12,15,0,True,False,False,False,267,True,2,False,0,1.0
354,2023-10-08,Mobile,2024-10-06,15,0,False,False,False,False,364,True,0,False,0,1.0
355,2023-08-11,Mobile,2024-03-24,67,0,False,False,False,False,226,True,0,False,0,1.0
356,2023-02-23,Web,2024-01-21,2,0,False,False,False,False,332,True,2,False,0,1.0
357,2023-02-27,Referral,2023-03-05,22,50,True,True,False,True,6,False,1,False,0,0.0
358,2023-11-19,Mobile,2024-09-24,4,20,False,False,False,True,310,False,0,False,0,0.0
359,2023-12-26,Web,2024-05-24,32,0,False,False,False,False,150,True,2,False,0,1.0
360,2023-06-23,Web,2023-07-15,47,0,True,False,False,False,22,True,2,True,1,0.8
361,2023-10-07,Web,2023-10-27,30,0,True,False,False,False,20,True,2,False,0,1.0
362,2023-04-24,Referral,2024-03-01,47,0,False,False,False,False,312,True,1,False,0,1.0
363,2023-10-15,Mobile,2024-03-26,28,0,False,False,False,False,163,True,0,False,0,1.0
364,2023-12-08,Web,2024-11-16,6,0,False,False,False,False,344,True,2,False,0,1.0
365,2023-05-31,Web,2024-05-21,14,0,False,False,False,False,356,True,2,False,0,1.0
366,2023-05-07,Mobile,2024-03-04,94,20,False,False,False,True,302,False,0,False,0,0.0
367,2023-06-04,Mobile,2024-01-03,10,0,False,False,False,False,213,True,0,False,0,1.0
368,2023-09-30,Mobile,2024-04-26,1,0,False,False,False,False,209,True,0,False,0,1.0
369,2023-04-14,Web,2023-08-09,14,0,True,False,False,False,117,True,2,False,0,1.0
370,2023-10-26,Web,2024-04-25,13,0,False,False,False,False,182,True,2,False,0,1.0
371,2023-09-03,Mobile,2024-04-03,19,0,False,False,False,False,213,True,0,False,0,1.0
372,2023-06-25,Referral,2023-10-31,24,0,True,False,False,False,128,True,1,True,1,0.8
373,2023-02-08,Web,2023-02-27,146,20,True,False,False,True,19,False,2,False,0,0.0
374,2023-06-19,Mobile,2024-06-03,42,20,False,False,False,True,350,False,0,False,0,0.0
375,2023-09-04,Mobile,2024-07-02,1,20,False,False,False,True,302,False,0,False,0,0.0
376,2023-01-26,Mobile,2023-03-16,37,0,True,False,False,False,49,True,0,True,1,0.8
377,2023-12-21,Web,2024-03-28,52,0,False,False,False,False,98,True,2,False,0,1.0
378,2023-11-02,Referral,2024-02-21,67,10,False,False,False,True,111,False,1,False,0,0.0
379,2023-01-13,Mobile,2023-10-22,16,0,True,False,False,False,282,True,0,True,1,0.8
380,2023-11-12,Mobile,2024-03-23,11,0,False,False,False,False,132,True,0,False,0,1.0
381,2023-11-09,Web,2023-12-21,54,0,False,False,False,False,42,True,2,False,0,1.0
382,2023-02-05,Web,2023-05-17,45,0,True,False,False,False,101,True,2,False,0,1.0
383,2023-06-22,Web,2024-01-10,23,20,False,False,False,True,202,False,2,False,0,0.0
384,2023-01-20,Mobile,2023-08-04,3,0,True,False,False,False,196,True,0,False,0,1.0
385,2023-11-17,Web,2024-11-12,31,10,False,False,False,True,361,False,2,False,0,0.0
386,2023-09-21,Mobile,2023-10-02,2,0,True,True,False,False,11,True,0,False,0,1.0
387,2023-05-22,Web,2023-07-09,3,50,True,False,False,True,48,False,2,True,1,0.0
388,2023-05-23,Mobile,2024-04-23,12,0,False,False,False,False,336,True,0,False,0,1.0
389,2023-04-02,Mobile,2023-04-13,13,50,True,True,False,True,11,False,0,True,1,0.0
390,2023-12-20,Web,2024-07-05,18,0,False,False,False,False,198,True,2,False,0,1.0
391,2023-11-18,Web,2024-10-03,12,50,False,False,False,True,320,False,2,False,0,0.0
392,2023-10-15,Web,2023-10-20,1,0,True,True,False,False,5,True,2,False,0,1.0
393,2023-08-03,Mobile,2023-10-08,5,0,True,False,False,False,66,True,0,False,0,1.0
394,2023-12-08,Mobile,2024-11-19,3,0,False,False,False,False,347,True,0,False,0,1.0
395,2023-02-20,Web,2023-05-24,16,10,True,False,False,True,93,False,2,False,0,0.0
396,2023-06-02,Mobile,2023-06-24,7,50,True,False,False,True,22,False,0,True,1,0.0
397,2023-07-05,Web,2023-10-25,10,10,True,False,False,True,112,False,2,False,0,0.0
398,2023-03-04,Web,2023-07-21,19,0,True,False,False,False,139,True,2,False,0,1.0
399,2023-07-09,Web,2024-05-18,8,0,False,False,False,False,314,True,2,False,0,1.0
400,2023-05-05,Referral,2023-07-15,8,0,True,False,False,False,71,True,1,False,0,1.0
401,2023-05-30,Web,2023-09-04,53,0,True,False,False,False,97,True,2,False,0,1.0
402,2023-11-10,Web,2024-03-31,23,0,False,False,False,False,142,True,2,False,0,1.0
403,2023-02-27,Web,2023-09-08,58,20,True,False,False,True,193,False,2,True,1,0.0
404,2023-12-08,Web,2024-02-09,21,20,False,False,False,True,63,False,2,False,0,0.0
405,2023-11-01,Mobile,2024-05-10,71,50,False,False,False,True,191,False,0,False,0,0.0
406,2023-06-29,Web,2024-02-23,8,0,False,False,False,False,239,True,2,False,0,1.0
407,2023-06-19,Web,2023-08-31,28,0,True,False,False,False,73,True,2,False,0,1.0
408,2023-11-22,Mobile,2024-03-03,20,0,False,False,False,False,102,True,0,False,0,1.0
409,2023-09-28,Web,2023-10-10,75,0,True,True,False,False,12,True,2,False,0,1.0
410,2023-02-23,Mobile,2024-01-04,16,0,False,False,False,False,315,True,0,False,0,1.0
411,2023-04-11,Mobile,2023-08-27,57,20,True,False,False,True,138,False,0,False,0,0.0
412,2023-09-21,Web,2023-11-20,24,0,False,False,False,False,60,True,2,False,0,1.0
413,2023-02-22,Mobile,2024-02-21,36,0,False,False,False,False,364,True,0,False,0,1.0
414,2023-03-01,Web,2023-06-27,65,20,True,False,False,True,118,False,2,True,1,0.0
415,2023-04-18,Mobile,2023-07-19,173,50,True,False,False,True,92,False,0,True,1,0.0
416,2023-01-05,Mobile,2023-05-27,39,10,True,False,False,True,142,False,0,False,0,0.0
417,2023-04-13,Web,2023-08-03,11,0,True,False,False,False,112,True,2,True,1,0.8
418,2023-07-15,Mobile,2023-08-11,10,0,True,False,False,False,27,True,0,True,1,0.8
419,2023-09-19,Referral,2024-02-14,11,0,False,False,False,False,148,True,1,False,0,1.0
420,2023-12-31,Referral,2024-12-26,3,50,False,False,False,True,361,False,1,False,0,0.0
421,2023-12-16,Mobile,2024-05-12,1,0,False,False,False,False,148,True,0,False,0,1.0
422,2023-02-16,Mobile,2023-04-17,26,50,True,False,False,True,60,False,0,False,0,0.0
423,2023-12-21,Web,2024-04-11,49,50,False,False,False,True,112,False,2,False,0,0.0
424,2023-11-07,Web,2024-10-27,1,20,False,False,False,True,355,False,2,False,0,0.0
425,2023-11-04,Mobile,2023-11-14,25,0,False,True,True,False,10,True,0,False,0,1.0
426,2023-05-24,Web,2023-06-27,13,0,True,False,False,False,34,True,2,True,1,0.8
427,2023-09-26,Referral,2024-08-02,66,10,False,False,False,True,311,False,1,False,0,0.0
428,2023-05-04,Web,2024-04-17,4,20,False,False,False,True,349,False,2,False,0,0.0
429,2023-04-16,Web,2023-08-25,24,50,True,False,False,True,131,False,2,True,1,0.0
430,2023-06-07,Web,2024-04-08,106,0,False,False,False,False,306,True,2,False,0,1.0
431,2023-05-27,Referral,2023-09-29,12,10,True,False,False,True,125,False,1,False,0,0.0
432,2023-05-25,Mobile,2023-09-05,40,0,True,False,False,False,103,True,0,True,1,0.8
433,2023-04-30,Mobile,2023-10-17,64,0,True,False,False,False,170,True,0,False,0,1.0
434,2023-11-15,Web,2024-10-09,6,0,False,False,False,False,329,True,2,False,0,1.0
435,2023-10-02,Referral,2024-08-20,146,0,False,False,False,False,323,True,1,False,0,1.0
436,2023-04-02,Web,2023-12-03,49,0,False,False,False,False,245,True,2,False,0,1.0
437,2023-02-27,Referral,2023-04-22,4,0,True,False,False,False,54,True,1,False,0,1.0
438,2023-12-12,Mobile,2024-09-09,11,0,False,False,False,False,272,True,0,False,0,1.0
439,2023-08-17,Web,2024-07-11,29,0,False,False,False,False,329,True,2,False,0,1.0
440,2023-04-27,Mobile,2023-07-13,64,0,True,False,False,False,77,True,0,True,1,0.8
441,2023-11-14,Mobile,2024-09-13,6,0,False,False,False,False,304,True,0,False,0,1.0
442,2023-10-06,Web,2023-12-01,39,50,False,False,False,True,56,False,2,False,0,0.0
443,2023-05-07,Referral,2024-01-31,9,20,False,False,False,True,269,False,1,False,0,0.0
444,2023-05-09,Mobile,2023-12-26,49,20,False,False,False,True,231,False,0,False,0,0.0
445,2023-02-27,Web,2023-09-12,34,0,True,False,False,False,197,True,2,True,1,0.8
446,2023-05-02,Web,2023-12-31,22,0,False,False,False,False,243,True,2,False,0,1.0
447,2023-01-01,Mobile,2023-01-15,31,20,True,False,False,True,14,False,0,False,0,0.0
448,2023-08-27,Mobile,2024-06-28,62,0,False,False,False,False,306,True,0,False,0,1.0
449,2023-10-17,Mobile,2024-10-14,14,0,False,False,False,False,363,True,0,False,0,1.0
450,2023-04-06,Mobile,2023-11-24,43,0,False,False,False,False,232,True,0,False,0,1.0
451,2023-05-06,Mobile,2024-02-27,5,0,False,False,False,False,297,True,0,False,0,1.0
452,2023-04-28,Referral,2023-06-23,36,20,True,False,False,True,56,False,1,False,0,0.0
453,2023-02-17,Mobile,2023-10-19,41,20,True,False,False,True,244,False,0,False,0,0.0
454,2023-03-30,Referral,2023-07-11,17,50,True,False,False,True,103,False,1,False,0,0.0
455,2023-08-25,Web,2023-11-18,47,50,False,False,False,True,85,False,2,False,0,0.0
456,2023-09-29,Web,2023-10-16,24,0,True,False,False,False,17,True,2,False,0,1.0
457,2023-07-08,Web,2024-07-03,82,0,False,False,False,False,361,True,2,False,0,1.0
458,2023-07-11,Mobile,2023-11-20,3,0,False,False,False,False,132,True,0,False,0,1.0
459,2023-03-10,Referral,2024-01-12,4,0,False,False,False,False,308,True,1,False,0,1.0
460,2023-10-05,Web,2023-10-20,55,0,True,False,False,False,15,True,2,True,1,0.8
461,2023-12-15,Web,2024-03-09,55,20,False,False,False,True,85,False,2,False,0,0.0
462,2023-09-04,Referral,2024-05-26,19,0,False,False,False,False,265,True,1,False,0,1.0
463,2023-03-17,Web,2023-03-27,99,10,True,True,False,True,10,False,2,False,0,0.0
464,2023-06-03,Mobile,2024-01-15,34,0,False,False,False,False,226,True,0,False,0,1.0
465,2023-05-24,Mobile,2024-03-21,121,0,False,False,False,False,302,True,0,False,0,1.0
466,2023-03-27,Referral,2023-06-20,22,10,True,False,False,True,85,False,1,False,0,0.0
467,2023-07-04,Web,2023-07-11,6,20,True,True,False,True,7,False,2,False,0,0.0
468,2023-10-12,Web,2023-12-15,17,10,False,False,False,True,64,False,2,False,0,0.0
469,2023-08-08,Mobile,2024-03-20,118,10,False,False,False,True,225,False,0,False,0,0.0
470,2023-03-10,Referral,2024-02-26,13,0,False,False,False,False,353,True,1,False,0,1.0
471,2023-02-16,Mobile,2023-04-10,94,50,True,False,False,True,53,False,0,True,1,0.0
472,2023-04-04,Web,2023-11-22,47,0,False,False,False,False,232,True,2,False,0,1.0
473,2023-08-26,Mobile,2024-06-15,17,20,False,False,False,True,294,False,0,False,0,0.0
474,2023-07-23,Referral,2024-05-15,23,20,False,False,False,True,297,False,1,False,0,0.0
475,2023-08-06,Referral,2024-06-03,28,0,False,False,False,False,302,True,1,False,0,1.0
476,2023-12-07,Referral,2024-06-21,32,50,False,False,False,True,197,False,1,False,0,0.0
477,2023-02-08,Web,2023-10-27,2,50,True,False,False,True,261,False,2,True,1,0.0
478,2023-04-10,Web,2023-07-26,81,0,True,False,False,False,107,True,2,True,1,0.8
479,2023-10-16,Mobile,2024-03-14,27,10,False,False,False,True,150,False,0,False,0,0.0
480,2023-09-11,Referral,2024-07-01,80,50,False,False,False,True,294,False,1,False,0,0.0
481,2023-08-10,Web,2024-04-27,29,0,False,False,False,False,261,True,2,False,0,1.0
482,2023-12-23,Web,2024-10-31,16,50,False,False,False,True,313,False,2,False,0,0.0
483,2023-01-23,Mobile,2023-11-01,25,0,True,False,False,False,282,True,0,False,0,1.0
484,2023-09-07,Web,2024-03-18,53,20,False,False,False,True,193,False,2,False,0,0.0
485,2023-01-10,Web,2023-07-11,11,0,True,False,False,False,182,True,2,False,0,1.0
486,2023-09-03,Mobile,2023-09-23,94,0,True,False,False,False,20,True,0,False,0,1.0
487,2023-11-21,Mobile,2024-02-19,18,20,False,False,False,True,90,False,0,False,0,0.0
488,2023-04-10,Mobile,2023-12-18,93,0,False,False,False,False,252,True,0,False,0,1.0
489,2023-10-17,Web,2024-05-25,63,0,False,False,False,False,221,True,2,False,0,1.0
490,2023-06-29,Mobile,2023-08-14,43,0,True,False,False,False,46,True,0,False,0,1.0
491,2023-08-11,Mobile,2024-02-25,18,0,False,False,False,False,198,True,0,False,0,1.0
492,2023-09-07,Mobile,2024-08-03,26,0,False,False,False,False,331,True,0,False,0,1.0
493,2023-05-27,Mobile,2023-11-10,54,0,False,False,False,False,167,True,0,False,0,1.0
494,2023-04-06,Web,2024-01-11,23,0,False,False,False,False,280,True,2,False,0,1.0
495,2023-09-14,Web,2024-01-26,40,0,False,False,False,False,134,True,2,False,0,1.0
496,2023-11-21,Web,2024-08-14,46,0,False,False,False,False,267,True,2,False,0,1.0
497,2023-01-04,Web,2023-07-04,21,0,True,False,False,False,181,True,2,True,1,0.8
498,2023-01-16,Mobile,2023-10-12,23,0,True,False,False,False,269,True,0,True,1,0.8
499,2023-10-07,Referral,2023-11-07,6,0,False,False,False,False,31,True,1,False,0,1.0
500,2023-12-02,Mobile,2024-02-29,8,0,False,False,False,False,89,True,0,False,0,1.0
501,2023-09-04,Mobile,2024-03-22,70,10,False,False,False,True,200,False,0,False,0,0.0
502,2023-09-15,Web,2024-07-31,55,0,False,False,False,False,320,True,2,False,0,1.0
503,2023-06-09,Mobile,2024-02-11,0,0,False,False,False,False,247,True,0,False,0,1.0
504,2023-12-06,Web,2024-11-16,61,0,False,False,False,False,346,True,2,False,0,1.0
505,2023-06-01,Web,2023-11-29,0,0,False,False,False,False,181,True,2,False,0,1.0
506,2023-06-27,Web,2023-11-08,18,20,False,False,False,True,134,False,2,False,0,0.0
507,2023-06-12,Mobile,2023-11-08,2,0,False,False,False,False,149,True,0,False,0,1.0
508,2023-02-02,Referral,2023-04-30,104,0,True,False,False,False,87,True,1,True,1,0.8
509,2023-06-28,Web,2024-06-26,107,0,False,False,False,False,364,True,2,False,0,1.0
510,2023-04-11,Web,2023-07-12,28,50,True,False,False,True,92,False,2,False,0,0.0
511,2023-09-25,Mobile,2023-10-19,14,0,True,False,False,False,24,True,0,False,0,1.0
512,2023-11-19,Web,2024-07-10,21,0,False,False,False,False,234,True,2,False,0,1.0
513,2023-03-06,Referral,2023-07-14,43,50,True,False,False,True,130,False,1,True,1,0.0
514,2023-06-17,Mobile,2024-06-09,7,0,False,False,False,False,358,True,0,False,0,1.0
515,2023-11-26,Referral,2024-01-20,17,10,False,False,False,True,55,False,1,False,0,0.0
516,2023-02-12,Mobile,2023-05-15,40,0,True,False,False,False,92,True,0,False,0,1.0
517,2023-02-13,Mobile,2023-08-06,15,0,True,False,False,False,174,True,0,True,1,0.8
518,2023-10-12,Mobile,2023-12-18,0,0,False,False,False,False,67,True,0,False,0,1.0
519,2023-01-12,Mobile,2023-04-15,21,0,True,False,False,False,93,True,0,True,1,0.8
520,2023-04-05,Mobile,2023-10-15,40,0,True,False,False,False,193,True,0,True,1,0.8
521,2023-10-29,Web,2024-05-10,112,50,False,False,False,True,194,False,2,False,0,0.0
522,2023-09-10,Mobile,2023-12-12,1,0,False,False,False,False,93,True,0,False,0,1.0
523,2023-08-30,Mobile,2024-08-16,23,10,False,False,False,True,352,False,0,False,0,0.0
524,2023-02-04,Referral,2024-01-06,17,0,False,False,False,False,336,True,1,False,0,1.0
525,2023-08-03,Mobile,2023-09-02,8,50,True,False,False,True,30,False,0,True,1,0.0
526,2023-12-03,Mobile,2024-05-31,30,50,False,False,False,True,180,False,0,False,0,0.0
527,2023-03-31,Web,2023-12-24,5,0,False,False,False,False,268,True,2,False,0,1.0
528,2023-09-21,Mobile,2023-11-06,10,0,False,False,False,False,46,True,0,False,0,1.0
529,2023-04-03,Mobile,2023-08-04,45,10,True,False,False,True,123,False,0,False,0,0.0
530,2023-03-31,Referral,2023-09-20,18,0,True,False,False,False,173,True,1,False,0,1.0
531,2023-04-25,Referral,2023-08-15,151,10,True,False,False,True,112,False,1,True,1,0.0
532,2023-04-15,Web,2023-09-13,14,50,True,False,False,True,151,False,2,False,0,0.0
533,2023-07-15,Referral,2024-01-11,18,0,False,False,False,False,180,True,1,False,0,1.0
534,2023-11-10,Web,2024-05-21,10,20,False,False,False,True,193,False,2,False,0,0.0
535,2023-04-24,Web,2023-10-05,8,0,True,False,False,False,164,True,2,False,0,1.0
536,2023-03-16,Mobile,2024-01-16,76,0,False,False,False,False,306,True,0,False,0,1.0
537,2023-08-05,Web,2024-07-22,41,0,False,False,False,False,352,True,2,False,0,1.0
538,2023-10-04,Mobile,2023-12-21,12,0,False,False,False,False,78,True,0,False,0,1.0
